0.572341	-0.071666	0.773716	-0.111271	0.738058	-0.189094	0.913488	-0.294236	0.890052	-0.338047	1.012608	-0.308020	1.104106	-0.135606	1.210327	-0.248201	1.244411	-0.205390	1.283599	-0.370933	1.375319	-0.230940	1.428874	-0.276296	1.416684	-0.319815	1.450502	-0.287864	1.310390	-0.569999	1.529984	-0.598051	1.406600	-0.671687	1.319117	-0.658473	1.284296	-0.734181	1.282470	-0.799804	1.390774	-0.835692	1.487175	-0.903923	1.300687	-0.931569	1.289458	-0.942189	1.255465	-0.984946	1.507454	-0.959143	1.460331	-1.078037	1.372401	-1.097409	1.349964	-1.118560	1.381196	-1.174016	1.002103	-1.043485	0.969757	-1.020674	1.075602	-0.761108	0.963891	-0.834707	0.840599	-0.929721	0.814728	-0.677085	0.748224	-0.708197	0.783879	-0.588510	0.670767	-0.738883	0.672931	-0.662215	0.612120	-0.879534	0.662816	-1.023210	0.629994	-1.022303	0.567149	-0.922055	0.769755	-1.113813	0.560369	-1.162665	0.496282	-1.106137	0.899592	-1.172244	1.148186	-0.521745	
-0.114241	0.016501	-0.202931	0.033998	-0.187237	0.068254	-0.264507	0.114651	-0.254189	0.133939	-0.308020	0.120789	-0.348320	0.044886	-0.395051	0.094423	-0.410043	0.075593	-0.427279	0.148401	-0.467620	0.086830	-0.491173	0.106775	-0.485812	0.125916	-0.500685	0.111863	-0.439068	0.235942	-0.535635	0.248278	-0.481377	0.280660	-0.442903	0.274846	-0.427587	0.308143	-0.426784	0.337005	-0.474418	0.352789	-0.516817	0.382799	-0.434796	0.394958	-0.429857	0.399629	-0.414906	0.418434	-0.525737	0.407086	-0.505011	0.459378	-0.466337	0.467898	-0.456469	0.477201	-0.470206	0.501592	-0.303470	0.444182	-0.289243	0.434149	-0.335798	0.319985	-0.286663	0.352357	-0.232434	0.394147	-0.221054	0.283026	-0.191804	0.296712	-0.207486	0.244068	-0.157736	0.310210	-0.158687	0.276488	-0.131941	0.372072	-0.154239	0.435265	-0.139803	0.434866	-0.112162	0.390775	-0.201274	0.475116	-0.109179	0.496603	-0.080992	0.471740	-0.258381	0.500815	-0.367724	0.214701	
0.593690	-0.074334	0.826961	-0.120179	0.785612	-0.210317	0.989094	-0.332263	0.961911	-0.383126	1.104106	-0.348320	1.211633	-0.147262	1.335209	-0.278395	1.374909	-0.228516	1.420374	-0.421019	1.527057	-0.258194	1.589315	-0.310922	1.575141	-0.361522	1.614461	-0.324381	1.451444	-0.652534	1.706949	-0.685162	1.563393	-0.770849	1.461567	-0.755456	1.421008	-0.843590	1.418878	-0.919997	1.544976	-0.961778	1.657216	-1.041217	1.440090	-1.073407	1.427016	-1.085772	1.387438	-1.135553	1.680826	-1.105510	1.625960	-1.243937	1.523584	-1.266491	1.497462	-1.291117	1.533825	-1.355683	1.092460	-1.203701	1.054803	-1.177143	1.178008	-0.874933	1.047968	-0.960621	0.904449	-1.071241	0.874321	-0.777128	0.796901	-0.813330	0.838537	-0.674045	0.706720	-0.849057	0.709244	-0.759802	0.638438	-1.012809	0.697462	-1.180087	0.659249	-1.179031	0.586080	-1.062315	0.821967	-1.285572	0.578186	-1.342450	0.503572	-1.276636	0.973128	-1.353599	1.262421	-0.596414	
-0.074049	0.011478	-0.102666	0.017224	-0.097689	0.028292	-0.122152	0.043008	-0.118914	0.049071	-0.135606	0.044886	-0.147262	0.022489	-0.161298	0.037202	-0.165778	0.031570	-0.171080	0.053664	-0.183298	0.035016	-0.190468	0.041102	-0.188843	0.046909	-0.193361	0.042637	-0.174630	0.080360	-0.204058	0.084132	-0.187524	0.093990	-0.175841	0.092252	-0.171227	0.102344	-0.170989	0.111073	-0.185399	0.115850	-0.198224	0.124930	-0.173411	0.128607	-0.171917	0.130020	-0.167394	0.135709	-0.200924	0.132276	-0.194654	0.148096	-0.182954	0.150673	-0.179968	0.153488	-0.184124	0.160867	-0.133687	0.143500	-0.129385	0.140464	-0.143485	0.105940	-0.128610	0.115727	-0.112195	0.128369	-0.108772	0.094758	-0.099916	0.098909	-0.104526	0.082950	-0.089612	0.102986	-0.089900	0.092785	-0.081811	0.121695	-0.088554	0.140806	-0.084189	0.140685	-0.075830	0.127351	-0.102776	0.152856	-0.074929	0.159349	-0.066406	0.151832	-0.120046	0.160630	-0.153226	0.073968	
0.618449	-0.077429	0.888729	-0.130512	0.840778	-0.234935	1.076787	-0.376403	1.045245	-0.435408	1.210327	-0.395051	1.335209	-0.161298	1.479621	-0.313605	1.525439	-0.255728	1.578278	-0.479558	1.702211	-0.290254	1.774581	-0.351554	1.758107	-0.410369	1.803812	-0.367202	1.614407	-0.748470	1.911201	-0.786368	1.744450	-0.885910	1.626132	-0.867999	1.578975	-0.970424	1.576496	-1.059236	1.723063	-1.107800	1.853526	-1.200135	1.601151	-1.237550	1.585955	-1.251923	1.539952	-1.309785	1.880968	-1.274866	1.817195	-1.435765	1.698200	-1.461981	1.667837	-1.490605	1.710103	-1.565653	1.197072	-1.389002	1.153296	-1.358132	1.296507	-1.006844	1.145348	-1.106454	0.978518	-1.235037	0.943479	-0.893143	0.853492	-0.935228	0.901951	-0.773319	0.748666	-0.976765	0.751597	-0.873010	0.669297	-1.167112	0.737906	-1.361557	0.693486	-1.360330	0.608434	-1.224659	0.882634	-1.484177	0.599257	-1.550297	0.512523	-1.473791	1.058350	-1.563252	1.394598	-0.683125	
-0.100293	0.014758	-0.168143	0.028178	-0.156169	0.054388	-0.215109	0.089803	-0.207248	0.104495	-0.248201	0.094423	-0.278395	0.037202	-0.313605	0.074871	-0.325081	0.060449	-0.338147	0.115633	-0.368754	0.068971	-0.386609	0.084092	-0.382545	0.098600	-0.393820	0.087947	-0.347140	0.182003	-0.420295	0.191353	-0.379189	0.215881	-0.350056	0.211481	-0.338470	0.236689	-0.337863	0.258537	-0.373920	0.270486	-0.406015	0.293203	-0.343927	0.302407	-0.340188	0.305942	-0.328871	0.320178	-0.412767	0.311587	-0.397079	0.351172	-0.367803	0.357622	-0.360333	0.364664	-0.370732	0.383127	-0.244508	0.339674	-0.233736	0.332078	-0.268994	0.245656	-0.231784	0.270164	-0.190717	0.301801	-0.182104	0.217663	-0.159957	0.228036	-0.171768	0.188148	-0.134166	0.238256	-0.134883	0.212722	-0.114639	0.285090	-0.131519	0.332928	-0.120591	0.332627	-0.099665	0.299248	-0.167127	0.363098	-0.097407	0.379365	-0.076068	0.360542	-0.210363	0.382555	-0.293209	0.165868	
0.626394	-0.078422	0.908551	-0.133828	0.858481	-0.242835	1.104928	-0.390569	1.071986	-0.452185	1.244411	-0.410043	1.374909	-0.165778	1.525439	-0.325081	1.574017	-0.264357	1.628807	-0.498280	1.758399	-0.300469	1.833989	-0.364489	1.816775	-0.425939	1.864530	-0.380843	1.666644	-0.779254	1.976692	-0.818841	1.802488	-0.922828	1.678885	-0.904109	1.629618	-1.011111	1.627027	-1.103897	1.780150	-1.154633	1.916449	-1.251098	1.652785	-1.290187	1.636909	-1.305203	1.588848	-1.365653	1.945118	-1.329172	1.878493	-1.497268	1.754175	-1.524656	1.722454	-1.554561	1.766611	-1.632966	1.230626	-1.448416	1.184889	-1.416164	1.334509	-1.049157	1.176584	-1.153227	1.002287	-1.287563	0.965674	-0.930361	0.871661	-0.974332	0.922301	-0.805172	0.762144	-1.017731	0.765204	-0.909331	0.679223	-1.216597	0.750902	-1.419744	0.704495	-1.418462	0.615637	-1.276720	0.902109	-1.547853	0.606048	-1.616933	0.515431	-1.537003	1.085692	-1.630467	1.436986	-0.710949	
-0.090313	0.013511	-0.143245	0.024013	-0.133931	0.044465	-0.179761	0.072010	-0.173657	0.083419	-0.205390	0.075593	-0.228516	0.031570	-0.255728	0.060449	-0.264357	0.049640	-0.274609	0.092095	-0.298191	0.056142	-0.311966	0.067808	-0.308832	0.078998	-0.317524	0.070777	-0.281497	0.143341	-0.338007	0.150569	-0.306256	0.169513	-0.283766	0.166128	-0.274834	0.185583	-0.274367	0.202436	-0.302183	0.211655	-0.326943	0.229180	-0.279045	0.236280	-0.276160	0.239008	-0.267430	0.249989	-0.332152	0.243362	-0.320049	0.273900	-0.297464	0.278875	-0.291702	0.284308	-0.299723	0.298552	-0.202353	0.265029	-0.194044	0.259169	-0.221247	0.192506	-0.192541	0.211409	-0.160860	0.235814	-0.154224	0.170915	-0.137137	0.178918	-0.146204	0.148142	-0.117243	0.186799	-0.117796	0.167103	-0.102180	0.222925	-0.115201	0.259826	-0.106771	0.259592	-0.090630	0.233846	-0.142666	0.283096	-0.088889	0.295641	-0.072429	0.281124	-0.176015	0.298105	-0.239953	0.130923	
0.635527	-0.079563	0.931333	-0.137640	0.878829	-0.251915	1.137275	-0.406849	1.102723	-0.471465	1.283599	-0.427279	1.420374	-0.171080	1.578278	-0.338147	1.628807	-0.274609	1.687142	-0.520239	1.822838	-0.312498	1.902275	-0.379803	1.884196	-0.444376	1.934352	-0.396982	1.726789	-0.814817	2.051903	-0.856332	1.869246	-0.965382	1.739595	-0.945724	1.687892	-1.057978	1.685168	-1.155334	1.845830	-1.208569	1.988843	-1.309783	1.712195	-1.350797	1.695537	-1.366552	1.645109	-1.429980	2.018923	-1.391702	1.949017	-1.568076	1.818578	-1.596814	1.785294	-1.628191	1.831626	-1.710457	1.269226	-1.516830	1.221228	-1.482986	1.378237	-1.097890	1.212512	-1.207098	1.029605	-1.348056	0.991171	-0.973213	0.892526	-1.019366	0.945673	-0.841834	0.777608	-1.064913	0.780814	-0.951159	0.690602	-1.273589	0.765815	-1.486751	0.717119	-1.485406	0.623879	-1.336675	0.924482	-1.621183	0.613816	-1.693673	0.518728	-1.609799	1.117126	-1.707871	1.485772	-0.742968	
-0.128899	0.018333	-0.239504	0.040116	-0.219902	0.082830	-0.316427	0.140797	-0.303523	0.164890	-0.370933	0.148401	-0.421019	0.053664	-0.479558	0.115633	-0.498280	0.092095	-0.520239	0.183843	-0.570670	0.106252	-0.600350	0.131426	-0.593602	0.155554	-0.612329	0.137849	-0.535257	0.293216	-0.655767	0.308615	-0.588057	0.349042	-0.539978	0.341708	-0.520789	0.383351	-0.519774	0.419489	-0.579401	0.439250	-0.632485	0.476818	-0.529802	0.492038	-0.523619	0.497886	-0.504902	0.521429	-0.643651	0.507224	-0.617705	0.572689	-0.569289	0.583355	-0.556936	0.595003	-0.574133	0.625538	-0.365333	0.553698	-0.347495	0.541129	-0.405843	0.398155	-0.344259	0.438722	-0.276287	0.491061	-0.261988	0.351785	-0.225358	0.368975	-0.244997	0.302924	-0.182686	0.385906	-0.183859	0.343639	-0.150386	0.463403	-0.178313	0.542552	-0.160230	0.542054	-0.125608	0.486828	-0.237238	0.592482	-0.121867	0.619408	-0.086553	0.588257	-0.308796	0.624676	-0.445876	0.266124	
0.656905	-0.082235	0.984665	-0.146562	0.926461	-0.273171	1.212994	-0.444959	1.174674	-0.516604	1.375319	-0.467620	1.527057	-0.183298	1.702211	-0.368754	1.758399	-0.298191	1.822838	-0.570670	1.974045	-0.340306	2.062013	-0.414851	2.041942	-0.486453	2.097593	-0.433861	1.867252	-0.897760	2.227961	-0.943812	2.025283	-1.064800	1.881443	-1.042958	1.824071	-1.167504	1.821047	-1.275534	1.999319	-1.334605	2.158009	-1.446915	1.851036	-1.492423	1.832552	-1.509906	1.776596	-1.580287	2.191388	-1.537814	2.113819	-1.733522	1.969081	-1.765410	1.932149	-1.800228	1.983559	-1.891512	1.359485	-1.676670	1.306216	-1.639114	1.480458	-1.211781	1.296540	-1.332976	1.093554	-1.489395	1.050883	-1.073393	0.941421	-1.124628	1.000416	-0.927578	0.813896	-1.175182	0.817447	-1.048938	0.717349	-1.406754	0.800812	-1.643300	0.746774	-1.641808	0.643306	-1.476761	0.976890	-1.792485	0.632135	-1.872934	0.526614	-1.779854	1.190678	-1.888683	1.599799	-0.817872	
-0.096268	0.014255	-0.158100	0.026498	-0.147199	0.050386	-0.200853	0.082625	-0.193699	0.095991	-0.230940	0.086830	-0.258194	0.035016	-0.290254	0.068971	-0.300469	0.056142	-0.312498	0.106252	-0.340306	0.064067	-0.356486	0.077679	-0.352791	0.090854	-0.363026	0.081152	-0.320668	0.166488	-0.387056	0.174978	-0.349755	0.197237	-0.323315	0.193242	-0.312800	0.216121	-0.312249	0.235951	-0.344975	0.246797	-0.374107	0.267416	-0.317752	0.275770	-0.314359	0.278979	-0.304087	0.291900	-0.380236	0.284103	-0.365996	0.320032	-0.339424	0.325886	-0.332644	0.332279	-0.342082	0.349037	-0.227509	0.309600	-0.217729	0.302704	-0.249741	0.224260	-0.215958	0.246508	-0.178673	0.275226	-0.170853	0.198841	-0.150748	0.208264	-0.161447	0.172039	-0.127337	0.217542	-0.127986	0.194361	-0.109613	0.260056	-0.124935	0.303480	-0.115015	0.303206	-0.096021	0.272907	-0.157258	0.330867	-0.093971	0.345633	-0.074600	0.328546	-0.196507	0.348529	-0.271741	0.151795	
0.669388	-0.083795	1.015805	-0.151771	0.954272	-0.285582	1.257206	-0.467212	1.216687	-0.542960	1.428874	-0.491173	1.589315	-0.190468	1.774581	-0.386609	1.833989	-0.311966	1.902275	-0.600350	2.062013	-0.356486	2.155360	-0.435504	2.134050	-0.511299	2.192962	-0.455630	1.949351	-0.946267	2.330745	-0.994962	2.116450	-1.122894	1.964335	-1.099774	1.903644	-1.231497	1.900442	-1.345765	2.089005	-1.408246	2.256858	-1.527040	1.932161	-1.575175	1.912610	-1.593667	1.853424	-1.668111	2.292163	-1.623187	2.210116	-1.830195	2.057021	-1.863923	2.017958	-1.900752	2.072336	-1.997306	1.412213	-1.770070	1.355860	-1.730343	1.540180	-1.278322	1.345624	-1.406527	1.130894	-1.571983	1.085743	-1.131915	0.969959	-1.186123	1.032373	-0.977657	0.835064	-1.239607	0.838814	-1.106059	0.732941	-1.484563	0.821226	-1.734778	0.764065	-1.733200	0.654617	-1.558616	1.007483	-1.892588	0.642800	-1.977690	0.531179	-1.879228	1.233633	-1.994346	1.666423	-0.861615	
-0.106840	0.015576	-0.184473	0.030910	-0.170753	0.060897	-0.238297	0.101471	-0.229281	0.118312	-0.276296	0.106775	-0.310922	0.041102	-0.351554	0.084092	-0.364489	0.067808	-0.379803	0.131426	-0.414851	0.077679	-0.435504	0.095486	-0.430812	0.111984	-0.443815	0.099682	-0.390219	0.207587	-0.474113	0.218314	-0.426981	0.246451	-0.393535	0.241371	-0.380207	0.270328	-0.379504	0.295444	-0.420948	0.309179	-0.457843	0.335291	-0.386474	0.345870	-0.382176	0.349934	-0.369167	0.366297	-0.465604	0.356424	-0.447570	0.401925	-0.413919	0.409338	-0.405333	0.417434	-0.417285	0.438657	-0.272172	0.388721	-0.259778	0.379986	-0.300330	0.280626	-0.257532	0.308814	-0.210297	0.345188	-0.200374	0.248411	-0.174913	0.260355	-0.188509	0.214455	-0.145258	0.272115	-0.146076	0.242746	-0.122810	0.325969	-0.142218	0.380973	-0.129652	0.380626	-0.105592	0.342248	-0.183165	0.415668	-0.102994	0.434377	-0.078455	0.412731	-0.232889	0.438041	-0.328177	0.188843	
0.666547	-0.083440	1.008717	-0.150585	0.947942	-0.282757	1.247143	-0.462147	1.207124	-0.536961	1.416684	-0.485812	1.575141	-0.188843	1.758107	-0.382545	1.816775	-0.308832	1.884196	-0.593602	2.041942	-0.352791	2.134050	-0.430812	2.113141	-0.505660	2.171250	-0.450694	1.930667	-0.935231	2.307349	-0.983326	2.095704	-1.109675	1.945474	-1.086847	1.885537	-1.216936	1.882375	-1.329785	2.068596	-1.391490	2.234364	-1.508808	1.913701	-1.556346	1.894392	-1.574608	1.835942	-1.648127	2.269231	-1.603761	2.188203	-1.808197	2.037010	-1.841507	1.998431	-1.877878	2.052134	-1.973233	1.400214	-1.748818	1.344562	-1.709584	1.526589	-1.263181	1.334453	-1.389791	1.122395	-1.553191	1.077808	-1.118598	0.963462	-1.172130	1.025098	-0.966261	0.830244	-1.224947	0.833949	-1.093061	0.729390	-1.466859	0.816578	-1.713963	0.760127	-1.712405	0.652040	-1.539991	1.000518	-1.869811	0.640370	-1.953854	0.530136	-1.856617	1.223857	-1.970304	1.651263	-0.851659	
